LOCALIDAD	CIUDAD_BASE	LATITUD	LONGITUD	DEMANDA_PALLETS_ANUAL	POBLACION_ESTIMADA	TIPO_LOCALIDAD	CLASIFICACION_ABC	REGION	ZONA_GEOGRAFICA	DENSIDAD_DEMANDA
La Esperanza 272	Lima	-11.815944	-76.324645	51	482	Rural	C	Centro	Costa	0.11
Caserío Industrial 273	Trujillo	-8.272817	-79.096575	241	2300	Urbano	C	Centro	Costa	0.1
Zona Comercial 274	Piura	-5.074596	-80.603579	984	10773	Comercial	C	Norte	Costa	0.09
El Progreso 275	Chiclayo	-7.174502	-79.91608	62	744	Rural	C	Norte	Costa	0.08
Zona Alto 276	Lima	-11.74067	-77.188566	2456	31686	Urbano	B	Centro	Costa	0.08
Centro Oeste 277	Trujillo	-7.882304	-79.126632	2297	31913	Urbano	B	Norte	Costa	0.07
Distrito Bajo 278	Cusco	-13.5383	-72.133795	526	4504	Urbano	C	Sur	Selva	0.12
Pueblo Grande 279	Trujillo	-8.02429	-78.921389	1018	9108	Urbano	B	Centro	Costa	0.11
Distrito Este 280	Trujillo	-8.202023	-79.284232	178	1469	Urbano	C	Centro	Costa	0.12
Los Angeles 281	Lima	-11.3731	-77.157321	287	2834	Rural	C	Centro	Costa	0.1
Pueblo Sur 282	Trujillo	-8.345376	-78.832343	499	4478	Urbano	C	Centro	Costa	0.11
Distrito Central 283	Arequipa	-16.207102	-71.836449	894	10657	Urbano	C	Sur	Selva	0.08
Santa Central 284	Lima	-12.142734	-76.950595	738	10973	Urbano	C	Centro	Costa	0.07
Sector Norte 285	Chiclayo	-6.738547	-79.850268	732	7646	Urbano	C	Norte	Costa	0.1
San Grande 286	Lima	-12.147017	-76.887132	1009	12035	Urbano	B	Centro	Costa	0.08
Buenos Aires 287	Lima	-11.840467	-77.560591	131	1122	Rural	C	Centro	Costa	0.12
Urbanización Sur 288	Cusco	-13.693096	-71.90397	5847	55620	Urbano	A	Sur	Selva	0.11
Villa Este 289	Cusco	-13.431165	-72.050172	462	4847	Urbano	C	Sur	Selva	0.1
Pueblo Alto 290	Iquitos	-3.845444	-73.391921	869	8960	Urbano	C	Norte	Sierra	0.1
Santa Chico 291	Lima	-11.984738	-77.190796	4443	52897	Urbano	B	Centro	Costa	0.08
Distrito Oeste 292	Lima	-12.132662	-77.084377	1049	14254	Urbano	B	Centro	Costa	0.07
Anexo Industrial 293	Trujillo	-8.313595	-79.052118	353	3056	Urbano	C	Centro	Costa	0.12
Barrio Sur 294	Iquitos	-3.821712	-73.191007	359	3364	Urbano	C	Norte	Sierra	0.11
Bella Vista 295	Lima	-11.761707	-77.208901	64	594	Rural	C	Centro	Costa	0.11
El Milagro 296	Piura	-5.364129	-80.341574	60	886	Rural	C	Norte	Costa	0.07
Bella Vista 297	Chimbote	-9.070451	-77.948543	117	1483	Rural	C	Centro	Costa	0.08
Zona Comercial 298	Arequipa	-16.235097	-71.502851	1057	9416	Comercial	B	Sur	Selva	0.11
Anexo Chico 299	Piura	-5.477132	-80.493955	354	5244	Urbano	C	Norte	Costa	0.07
Anexo Industrial 300	Cusco	-13.448865	-72.039966	147	1660	Urbano	C	Sur	Selva	0.09
Urbanización Norte 301	Arequipa	-16.262177	-71.359129	100	879	Urbano	C	Sur	Selva	0.11
Sector Bajo 302	Lima	-12.10498	-77.0615	807	10686	Urbano	C	Centro	Costa	0.08
Santa Sur 303	Chiclayo	-6.613318	-79.847496	696	6183	Urbano	C	Norte	Costa	0.11
San Grande 304	Arequipa	-16.32811	-71.679663	782	9843	Urbano	C	Sur	Selva	0.08
Sector Central 305	Lima	-12.108058	-76.876598	325	2755	Urbano	C	Centro	Costa	0.12
La Esperanza 306	Arequipa	-15.946576	-71.789116	26	354	Rural	C	Sur	Selva	0.07
Zona Oeste 307	Chiclayo	-6.564963	-79.77047	208	2314	Urbano	C	Norte	Costa	0.09
San Chico 308	Arequipa	-16.431938	-71.407631	796	9037	Urbano	C	Sur	Selva	0.09
Distrito Chico 309	Arequipa	-16.12546	-71.705547	1272	17650	Urbano	B	Sur	Selva	0.07
Buenos Aires 310	Arequipa	-16.600347	-71.138837	218	1915	Rural	C	Sur	Selva	0.11
Centro Este 311	Lima	-12.14128	-77.294747	100	1377	Urbano	C	Centro	Costa	0.07
Las Flores 312	Lima	-11.95919	-77.569031	152	2149	Rural	C	Centro	Costa	0.07
Anexo Este 313	Chiclayo	-6.577642	-79.970834	586	7947	Urbano	C	Norte	Costa	0.07
Bella Vista 314	Lima	-11.981962	-76.900207	76	742	Rural	C	Centro	Costa	0.1
San Grande 315	Chiclayo	-6.960494	-79.636254	2143	30329	Urbano	B	Norte	Costa	0.07
Sector Este 316	Trujillo	-8.187272	-79.054581	1213	16275	Urbano	B	Centro	Costa	0.07
Distrito Industrial 317	Chimbote	-9.034275	-78.533047	4759	45981	Urbano	B	Centro	Costa	0.1
Santa Viejo 318	Lima	-12.051034	-76.984153	1620	23739	Urbano	B	Centro	Costa	0.07
Urbanización Viejo 319	Piura	-5.143134	-80.852726	272	3075	Urbano	C	Norte	Costa	0.09
Barrio Este 320	Lima	-11.761754	-77.10817	136	1546	Urbano	C	Centro	Costa	0.09
Distrito Central 321	Arequipa	-16.364464	-71.521077	950	9494	Urbano	C	Sur	Selva	0.1
Barrio Central 322	Arequipa	-16.438113	-71.78966	940	9348	Urbano	C	Sur	Selva	0.1
Buenos Aires 323	Lima	-12.018767	-76.63462	58	738	Rural	C	Centro	Costa	0.08
Anexo Grande 324	Pucallpa	-8.472998	-74.590077	722	7907	Urbano	C	Centro	Sierra	0.09
Las Mercedes 325	Chimbote	-8.979568	-78.756662	55	539	Rural	C	Centro	Costa	0.1
La Esperanza 326	Lima	-12.274021	-76.894046	104	1414	Rural	C	Centro	Costa	0.07
Sector Nuevo 327	Arequipa	-16.429561	-71.433372	1229	15583	Urbano	B	Sur	Selva	0.08
Sector Bajo 328	Arequipa	-16.74482	-71.48284	543	7815	Urbano	C	Sur	Selva	0.07
Los Angeles 329	Cusco	-13.939355	-71.517491	95	854	Rural	C	Sur	Selva	0.11
Centro Central 330	Piura	-5.213767	-80.838873	272	2936	Urbano	C	Norte	Costa	0.09
Pueblo Este 331	Cusco	-13.544459	-71.832211	543	7581	Urbano	C	Sur	Selva	0.07
Villa Este 332	Lima	-11.883384	-77.008588	305	2923	Urbano	C	Centro	Costa	0.1
Zona Comercial 333	Cusco	-13.545807	-72.005162	500	6103	Comercial	C	Sur	Selva	0.08
La Esperanza 334	Piura	-5.305942	-80.969139	290	3193	Rural	C	Norte	Costa	0.09
Las Mercedes 335	Lima	-11.487864	-77.186729	10	80	Rural	C	Centro	Costa	0.12
Santa Oeste 336	Lima	-12.120192	-76.973914	993	12154	Urbano	C	Centro	Costa	0.08
Urbanización Viejo 337	Chiclayo	-6.950743	-79.981227	687	6149	Urbano	C	Norte	Costa	0.11
Zona Comercial 338	Lima	-12.063747	-77.064011	1532	15614	Comercial	B	Centro	Costa	0.1
Zona Oeste 339	Lima	-12.2151	-76.896567	123	1392	Urbano	C	Centro	Costa	0.09
San Alto 340	Pucallpa	-8.585756	-74.509357	116	1051	Urbano	C	Centro	Sierra	0.11
Urbanización Sur 341	Trujillo	-8.095661	-79.014204	1430	15848	Urbano	B	Centro	Costa	0.09
Anexo Viejo 342	Lima	-12.282133	-77.103614	1213	11998	Urbano	B	Centro	Costa	0.1
Villa Norte 343	Trujillo	-8.085463	-79.192281	8013	91526	Urbano	A	Centro	Costa	0.09
Distrito Central 344	Piura	-5.262159	-80.510651	220	2470	Urbano	C	Norte	Costa	0.09
Buenos Aires 345	Lima	-11.852732	-76.583676	116	1414	Rural	C	Centro	Costa	0.08
Los Angeles 346	Trujillo	-8.506467	-78.748541	32	283	Rural	C	Centro	Costa	0.11
Pueblo Alto 347	Piura	-5.466557	-80.352415	680	5885	Urbano	C	Norte	Costa	0.12
Caserío Viejo 348	Chiclayo	-6.847981	-79.961089	1457	19425	Urbano	B	Norte	Costa	0.08
Pueblo Bajo 349	Chimbote	-8.985101	-78.395994	100	1221	Urbano	C	Centro	Costa	0.08
San Norte 350	Huancayo	-12.253799	-75.048762	100	1107	Urbano	C	Centro	Sierra	0.09
Santa Alto 351	Chimbote	-8.896379	-78.60277	10936	158404	Urbano	A	Centro	Costa	0.07
El Progreso 352	Piura	-5.019254	-81.017267	109	1100	Rural	C	Norte	Costa	0.1
Centro Grande 353	Cusco	-13.438681	-71.956755	573	7122	Urbano	C	Sur	Selva	0.08
Las Mercedes 354	Chimbote	-8.770485	-78.167149	63	812	Rural	C	Centro	Costa	0.08
Villa Industrial 355	Lima	-12.259186	-77.07785	295	3080	Urbano	C	Centro	Costa	0.1
Las Flores 356	Chiclayo	-7.60316	-80.280014	77	1084	Rural	C	Norte	Costa	0.07
Distrito Este 357	Lima	-11.923205	-76.961144	100	962	Urbano	C	Centro	Costa	0.1
Zona Comercial 358	Cusco	-13.551109	-71.86216	595	6099	Comercial	C	Sur	Selva	0.1
Zona Norte 359	Trujillo	-8.061989	-78.726139	100	1253	Urbano	C	Centro	Costa	0.08
La Esperanza 360	Piura	-5.23482	-80.312345	299	3552	Rural	C	Norte	Costa	0.08
Caserío Bajo 361	Piura	-5.109836	-80.494199	883	10279	Urbano	C	Norte	Costa	0.09
Caserío Chico 362	Piura	-5.344338	-80.455298	3441	47370	Urbano	B	Norte	Costa	0.07
Sector Alto 363	Piura	-5.683	-80.628619	448	6216	Urbano	C	Norte	Costa	0.07
El Milagro 364	Lima	-12.212982	-77.484267	105	1104	Rural	C	Centro	Costa	0.1
El Progreso 365	Trujillo	-8.05283	-78.570245	80	851	Rural	C	Centro	Costa	0.09
Caserío Chico 366	Huancayo	-11.996455	-75.208924	1435	15373	Urbano	B	Centro	Sierra	0.09
San Oeste 367	Piura	-5.33927	-80.548535	836	11141	Urbano	C	Norte	Costa	0.08
Urbanización Norte 368	Piura	-5.381956	-80.516168	722	9031	Urbano	C	Norte	Costa	0.08
Zona Comercial 369	Arequipa	-16.39882	-71.548552	500	5290	Comercial	C	Sur	Selva	0.09
Santa Chico 370	Arequipa	-16.289384	-71.566599	517	7111	Urbano	C	Sur	Selva	0.07
Barrio Grande 371	Chiclayo	-6.587079	-79.954574	2132	21463	Urbano	B	Norte	Costa	0.1
El Progreso 372	Chiclayo	-6.930411	-79.70729	446	4801	Rural	C	Norte	Costa	0.09
Centro Industrial 373	Trujillo	-8.321061	-79.28678	2213	29818	Urbano	B	Centro	Costa	0.07
Los Angeles 374	Lima	-12.290248	-76.575015	150	2080	Rural	C	Centro	Costa	0.07
Caserío Chico 375	Lima	-12.049081	-77.079107	12029	97067	Urbano	A	Centro	Costa	0.12
San Grande 376	Huancayo	-12.000438	-75.280118	1705	22877	Urbano	B	Centro	Sierra	0.07
Las Mercedes 377	Lima	-11.980179	-77.538859	19	176	Rural	C	Centro	Costa	0.11
Anexo Viejo 378	Lima	-11.934132	-77.03605	131	1367	Urbano	C	Centro	Costa	0.1
Barrio Grande 379	Chiclayo	-6.587752	-79.768457	3023	37010	Urbano	B	Norte	Costa	0.08
Santa Industrial 380	Lima	-11.854923	-76.959812	825	12013	Urbano	C	Centro	Costa	0.07
Anexo Alto 381	Trujillo	-8.049293	-78.998795	8533	106766	Urbano	A	Centro	Costa	0.08
Urbanización Viejo 382	Arequipa	-16.527248	-71.696301	1118	13815	Urbano	B	Sur	Selva	0.08
San Oeste 383	Chiclayo	-6.631041	-79.784597	4432	43519	Urbano	B	Norte	Costa	0.1
Las Flores 384	Arequipa	-16.364941	-72.071922	32	410	Rural	C	Sur	Selva	0.08
Centro Central 385	Lima	-11.9963	-77.062514	100	1150	Urbano	C	Centro	Costa	0.09
Zona Comercial 386	Chiclayo	-6.706488	-79.827283	1271	11772	Comercial	B	Norte	Costa	0.11
Caserío Sur 387	Trujillo	-7.951371	-79.036915	955	8555	Urbano	C	Norte	Costa	0.11
Barrio Viejo 388	Cusco	-13.268893	-72.095257	1518	22253	Urbano	B	Sur	Selva	0.07
Urbanización Alto 389	Pucallpa	-8.479918	-74.573768	281	3472	Urbano	C	Centro	Sierra	0.08
Bella Vista 390	Lima	-11.585294	-76.493263	105	1545	Rural	C	Centro	Costa	0.07
Zona Comercial 391	Huancayo	-12.09126	-75.122245	612	5890	Comercial	C	Centro	Sierra	0.1
La Esperanza 392	Trujillo	-7.510338	-78.779925	256	3580	Rural	C	Norte	Costa	0.07
Anexo Grande 393	Lima	-12.101312	-76.825989	1414	13510	Urbano	B	Centro	Costa	0.1
El Milagro 394	Cusco	-13.98623	-72.030116	25	205	Rural	C	Sur	Selva	0.12
Villa Oeste 395	Chimbote	-8.881876	-78.736148	15000	170562	Urbano	A	Centro	Costa	0.09
San Sur 396	Lima	-12.282061	-77.063768	114	1131	Urbano	C	Centro	Costa	0.1
Zona Sur 397	Pucallpa	-8.3554	-74.581945	253	3717	Urbano	C	Centro	Sierra	0.07
Centro Este 398	Piura	-5.220407	-80.545832	1628	19443	Urbano	B	Norte	Costa	0.08
La Esperanza 399	Arequipa	-16.768726	-71.596373	372	5119	Rural	C	Sur	Selva	0.07
Distrito Industrial 400	Trujillo	-8.081362	-79.163583	350	3612	Urbano	C	Centro	Costa	0.1
Pueblo Sur 401	Chiclayo	-6.843844	-79.661072	224	3088	Urbano	C	Norte	Costa	0.07
Centro Grande 402	Iquitos	-3.608497	-73.239916	597	6712	Urbano	C	Norte	Sierra	0.09
Zona Comercial 403	Lima	-12.068361	-77.033415	7615	64189	Comercial	A	Centro	Costa	0.12
La Esperanza 404	Arequipa	-16.691173	-71.823553	212	1710	Rural	C	Sur	Selva	0.12
Centro Bajo 405	Lima	-11.954864	-76.76816	1503	19829	Urbano	B	Centro	Costa	0.08
Los Angeles 406	Chiclayo	-6.447242	-80.068526	28	277	Rural	C	Norte	Costa	0.1
Zona Comercial 407	Arequipa	-16.329654	-71.36187	679	8239	Comercial	C	Sur	Selva	0.08
Sector Norte 408	Chiclayo	-6.746449	-79.754068	3665	33612	Urbano	B	Norte	Costa	0.11
Zona Norte 409	Huancayo	-12.163459	-75.168028	2350	31285	Urbano	B	Centro	Sierra	0.08
Barrio Bajo 410	Trujillo	-8.165919	-78.805638	200	2758	Urbano	C	Centro	Costa	0.07
Zona Comercial 411	Trujillo	-8.075194	-78.981131	782	10673	Comercial	C	Centro	Costa	0.07
San Industrial 412	Lima	-12.110013	-76.740357	1498	20965	Urbano	B	Centro	Costa	0.07
Pueblo Sur 413	Piura	-5.175928	-80.706267	3132	33545	Urbano	B	Norte	Costa	0.09
Las Flores 414	Lima	-12.447346	-76.752863	10	123	Rural	C	Centro	Costa	0.08
San Central 415	Arequipa	-16.318207	-71.399483	1212	10134	Urbano	B	Sur	Selva	0.12
La Esperanza 416	Piura	-5.514043	-80.339828	94	1115	Rural	C	Norte	Costa	0.08
Los Angeles 417	Lima	-11.742386	-76.882625	20	274	Rural	C	Centro	Costa	0.07
Villa Este 418	Iquitos	-3.700696	-73.2187	2248	31089	Urbano	B	Norte	Sierra	0.07
Los Angeles 419	Lima	-12.609731	-77.000012	33	345	Rural	C	Centro	Costa	0.1
San Sur 420	Chimbote	-8.900495	-78.543192	177	1722	Urbano	C	Centro	Costa	0.1
Buenos Aires 421	Arequipa	-16.54981	-72.083678	154	1923	Rural	C	Sur	Selva	0.08
Pueblo Grande 422	Piura	-5.078288	-80.514409	553	6750	Urbano	C	Norte	Costa	0.08
Centro Industrial 423	Lima	-11.738472	-77.266572	135	1997	Urbano	C	Centro	Costa	0.07
La Esperanza 424	Arequipa	-16.211645	-71.602926	97	1011	Rural	C	Sur	Selva	0.1
Las Flores 425	Lima	-12.031729	-76.818562	200	2565	Rural	C	Centro	Costa	0.08
Zona Oeste 426	Chiclayo	-6.97813	-79.588453	8375	84428	Urbano	A	Norte	Costa	0.1
El Progreso 427	Chiclayo	-6.630348	-80.052885	202	2615	Rural	C	Norte	Costa	0.08
Villa Nuevo 428	Chiclayo	-6.864497	-80.258812	167	1539	Urbano	C	Norte	Costa	0.11
Los Angeles 429	Arequipa	-16.675943	-70.998966	21	175	Rural	C	Sur	Selva	0.12
Pueblo Chico 430	Lima	-12.146015	-77.061537	3701	54416	Urbano	B	Centro	Costa	0.07
Sector Industrial 431	Cusco	-13.464954	-71.669291	235	3111	Urbano	C	Sur	Selva	0.08
La Esperanza 432	Cusco	-13.520781	-72.021539	78	1167	Rural	C	Sur	Selva	0.07
Las Mercedes 433	Chiclayo	-7.0069	-79.639799	128	1036	Rural	C	Norte	Costa	0.12
Santa Este 434	Arequipa	-16.612205	-71.333131	1314	13776	Urbano	B	Sur	Selva	0.1
Pueblo Viejo 435	Lima	-12.010444	-77.091661	1672	17861	Urbano	B	Centro	Costa	0.09
El Milagro 436	Lima	-12.136987	-77.030908	64	625	Rural	C	Centro	Costa	0.1
Anexo Norte 437	Trujillo	-8.165192	-78.818729	2410	23815	Urbano	B	Centro	Costa	0.1
El Milagro 438	Chimbote	-8.797393	-78.623269	957	11878	Rural	C	Centro	Costa	0.08
Las Mercedes 439	Chiclayo	-6.763696	-79.806064	132	1443	Rural	C	Norte	Costa	0.09
Caserío Alto 440	Lima	-12.347595	-77.120936	374	4307	Urbano	C	Centro	Costa	0.09
Centro Central 441	Lima	-12.133281	-76.958573	642	9288	Urbano	C	Centro	Costa	0.07
Zona Comercial 442	Iquitos	-3.69526	-73.199047	969	13358	Comercial	C	Norte	Sierra	0.07
Bella Vista 443	Arequipa	-17.212235	-71.036674	583	5704	Rural	C	Sur	Selva	0.1
El Progreso 444	Arequipa	-16.119007	-71.709921	12	172	Rural	C	Sur	Selva	0.07
Buenos Aires 445	Iquitos	-3.860791	-73.45767	43	615	Rural	C	Norte	Sierra	0.07
San Industrial 446	Trujillo	-8.245319	-78.868853	179	2280	Urbano	C	Centro	Costa	0.08
Buenos Aires 447	Cusco	-13.585209	-71.869671	144	1332	Rural	C	Sur	Selva	0.11
Centro Alto 448	Arequipa	-16.425483	-71.438304	218	3060	Urbano	C	Sur	Selva	0.07
Urbanización Nuevo 449	Iquitos	-3.732831	-73.305481	4388	62185	Urbano	B	Norte	Sierra	0.07
Distrito Bajo 450	Chiclayo	-6.940394	-79.956552	331	3368	Urbano	C	Norte	Costa	0.1
San Norte 451	Lima	-12.109987	-76.942015	907	9889	Urbano	C	Centro	Costa	0.09
El Milagro 452	Trujillo	-7.931068	-79.359599	93	1069	Rural	C	Norte	Costa	0.09
Distrito Grande 453	Trujillo	-8.416454	-78.790531	632	9184	Urbano	C	Centro	Costa	0.07
San Bajo 454	Piura	-5.235635	-80.444488	6752	63672	Urbano	A	Norte	Costa	0.11
Urbanización Industrial 455	Arequipa	-16.276627	-71.757024	15000	185984	Urbano	A	Sur	Selva	0.08
Buenos Aires 456	Chimbote	-8.895042	-78.345509	29	326	Rural	C	Centro	Costa	0.09
Villa Viejo 457	Cusco	-13.596329	-71.845855	136	1901	Urbano	C	Sur	Selva	0.07
Barrio Alto 458	Lima	-11.918392	-76.849339	521	4910	Urbano	C	Centro	Costa	0.11
Zona Oeste 459	Trujillo	-8.018066	-78.875952	1025	11432	Urbano	B	Centro	Costa	0.09
Barrio Viejo 460	Pucallpa	-8.452903	-74.665651	692	7233	Urbano	C	Centro	Sierra	0.1
Santa Norte 461	Piura	-5.244439	-80.885994	1336	14234	Urbano	B	Norte	Costa	0.09
La Esperanza 462	Arequipa	-16.853286	-71.973031	73	608	Rural	C	Sur	Selva	0.12
Centro Este 463	Iquitos	-3.631699	-73.143903	735	6601	Urbano	C	Norte	Sierra	0.11
Bella Vista 464	Chiclayo	-7.095375	-80.135946	368	5237	Rural	C	Norte	Costa	0.07
Urbanización Industrial 465	Lima	-12.006328	-77.068027	1256	14810	Urbano	B	Centro	Costa	0.08
El Progreso 466	Trujillo	-8.328354	-79.320081	135	1376	Rural	C	Centro	Costa	0.1
Las Flores 467	Chiclayo	-6.373784	-79.629175	131	1584	Rural	C	Norte	Costa	0.08
Buenos Aires 468	Arequipa	-16.255656	-71.246668	449	4446	Rural	C	Sur	Selva	0.1
Buenos Aires 469	Trujillo	-7.882934	-79.292877	329	3698	Rural	C	Norte	Costa	0.09
Pueblo Bajo 470	Lima	-12.140676	-76.980181	762	10442	Urbano	C	Centro	Costa	0.07
Buenos Aires 471	Pucallpa	-8.121822	-74.317464	59	663	Rural	C	Centro	Sierra	0.09
Las Flores 472	Lima	-12.288572	-76.99254	54	446	Rural	C	Centro	Costa	0.12
Santa Sur 473	Iquitos	-3.873936	-73.240464	392	4965	Urbano	C	Norte	Sierra	0.08
La Esperanza 474	Piura	-5.004939	-79.997422	460	6341	Rural	C	Norte	Costa	0.07
La Esperanza 475	Arequipa	-16.097584	-71.162357	81	721	Rural	C	Sur	Selva	0.11
Bella Vista 476	Chimbote	-9.157873	-79.335802	54	462	Rural	C	Centro	Costa	0.12
Centro Central 477	Lima	-11.938454	-76.995543	1058	12636	Urbano	B	Centro	Costa	0.08
Santa Nuevo 478	Arequipa	-16.620607	-71.481951	2463	32341	Urbano	B	Sur	Selva	0.08
Caserío Central 479	Lima	-12.020163	-76.875186	111	1368	Urbano	C	Centro	Costa	0.08
Zona Comercial 480	Pucallpa	-8.352586	-74.481416	500	6502	Comercial	C	Centro	Sierra	0.08
Centro Industrial 481	Chiclayo	-6.78023	-79.768787	186	2714	Urbano	C	Norte	Costa	0.07
El Milagro 482	Trujillo	-7.936081	-78.896922	396	3931	Rural	C	Norte	Costa	0.1
Buenos Aires 483	Piura	-5.270368	-80.920632	98	1094	Rural	C	Norte	Costa	0.09
Anexo Grande 484	Lima	-11.931146	-77.001057	350	4514	Urbano	C	Centro	Costa	0.08
Zona Comercial 485	Cusco	-13.524685	-71.969807	500	6004	Comercial	C	Sur	Selva	0.08
Zona Comercial 486	Lima	-12.029598	-77.024015	854	8953	Comercial	C	Centro	Costa	0.1
Caserío Bajo 487	Lima	-12.07538	-77.248706	2034	28842	Urbano	B	Centro	Costa	0.07
Zona Comercial 488	Trujillo	-8.077717	-79.055293	1351	18374	Comercial	B	Centro	Costa	0.07
Centro Oeste 489	Chimbote	-9.20081	-78.700925	1881	23198	Urbano	B	Centro	Costa	0.08
Villa Viejo 490	Arequipa	-16.438437	-71.469359	4578	65205	Urbano	B	Sur	Selva	0.07
Centro Chico 491	Iquitos	-3.892474	-73.255216	581	6803	Urbano	C	Norte	Sierra	0.09
Barrio Grande 492	Huancayo	-12.157569	-75.081405	263	2704	Urbano	C	Centro	Sierra	0.1
Barrio Grande 493	Lima	-12.102	-76.975217	421	4377	Urbano	C	Centro	Costa	0.1
Centro Alto 494	Lima	-12.123945	-77.018878	990	13490	Urbano	C	Centro	Costa	0.07
Urbanización Chico 495	Iquitos	-3.821991	-73.649375	764	8474	Urbano	C	Norte	Sierra	0.09
Santa Este 496	Piura	-5.246697	-80.763937	589	6142	Urbano	C	Norte	Costa	0.1
El Progreso 497	Pucallpa	-8.677203	-75.136466	107	1429	Rural	C	Centro	Sierra	0.07
Anexo Alto 498	Arequipa	-16.402885	-71.437834	191	2186	Urbano	C	Sur	Selva	0.09
Barrio Norte 499	Cusco	-13.370198	-72.002835	353	4708	Urbano	C	Sur	Selva	0.07
Zona Oeste 500	Cusco	-13.437224	-71.962654	100	1408	Urbano	C	Sur	Selva	0.07
Zona Comercial 501	Huancayo	-12.017647	-75.253357	1320	15094	Comercial	B	Centro	Sierra	0.09
Zona Comercial 502	Arequipa	-16.377838	-71.519544	919	10946	Comercial	C	Sur	Selva	0.08
Bella Vista 503	Arequipa	-16.630742	-70.999423	66	865	Rural	C	Sur	Selva	0.08
Urbanización Oeste 504	Iquitos	-3.681328	-73.361252	1614	15377	Urbano	B	Norte	Sierra	0.1
Zona Oeste 505	Lima	-12.506417	-76.873592	1263	16737	Urbano	B	Centro	Costa	0.08
Distrito Grande 506	Trujillo	-8.313266	-79.035111	2906	41977	Urbano	B	Centro	Costa	0.07
Santa Alto 507	Lima	-11.847043	-77.054808	4488	40757	Urbano	B	Centro	Costa	0.11
Santa Viejo 508	Arequipa	-15.929246	-71.424559	519	5597	Urbano	C	Sur	Selva	0.09
Centro Bajo 509	Lima	-12.108045	-77.038825	1672	19343	Urbano	B	Centro	Costa	0.09
Anexo Este 510	Chiclayo	-6.606001	-79.617524	861	12893	Urbano	C	Norte	Costa	0.07
Caserío Industrial 511	Iquitos	-3.81185	-73.258708	778	7254	Urbano	C	Norte	Sierra	0.11
Los Angeles 512	Arequipa	-16.494333	-71.299261	98	870	Rural	C	Sur	Selva	0.11
Villa Alto 513	Lima	-11.886898	-76.896817	524	5358	Urbano	C	Centro	Costa	0.1
Santa Grande 514	Lima	-12.077201	-77.12463	1421	14672	Urbano	B	Centro	Costa	0.1
Villa Oeste 515	Chimbote	-9.032567	-78.513838	1887	27607	Urbano	B	Centro	Costa	0.07
San Chico 516	Piura	-5.281124	-80.364877	385	3107	Urbano	C	Norte	Costa	0.12
Urbanización Sur 517	Arequipa	-16.275723	-71.623176	397	5536	Urbano	C	Sur	Selva	0.07
Zona Industrial 518	Pucallpa	-8.060009	-74.318507	248	2770	Urbano	C	Centro	Sierra	0.09
Villa Nuevo 519	Lima	-11.963413	-77.133299	306	4404	Urbano	C	Centro	Costa	0.07
Villa Este 520	Lima	-11.850328	-76.986058	100	991	Urbano	C	Centro	Costa	0.1
Santa Bajo 521	Lima	-11.81172	-76.924953	2510	24462	Urbano	B	Centro	Costa	0.1
Los Angeles 522	Chimbote	-8.611225	-78.752226	80	1026	Rural	C	Centro	Costa	0.08
Bella Vista 523	Arequipa	-15.859558	-71.443287	112	1031	Rural	C	Sur	Selva	0.11
Sector Central 524	Trujillo	-8.118598	-79.108511	903	10991	Urbano	C	Centro	Costa	0.08
Barrio Bajo 525	Chiclayo	-6.818875	-80.090004	222	3132	Urbano	C	Norte	Costa	0.07
Caserío Central 526	Piura	-5.171654	-80.39667	833	7146	Urbano	C	Norte	Costa	0.12
Santa Norte 527	Lima	-12.099504	-77.241611	120	1712	Urbano	C	Centro	Costa	0.07
Bella Vista 528	Piura	-4.813368	-80.898076	140	1975	Rural	C	Norte	Costa	0.07
Distrito Oeste 529	Trujillo	-7.885244	-78.893469	614	6405	Urbano	C	Norte	Costa	0.1
Sector Nuevo 530	Lima	-12.16299	-76.699184	1142	13728	Urbano	B	Centro	Costa	0.08
Los Angeles 531	Arequipa	-16.079421	-71.554797	24	327	Rural	C	Sur	Selva	0.07
Villa Grande 532	Trujillo	-7.970203	-79.084288	124	1784	Urbano	C	Norte	Costa	0.07
Buenos Aires 533	Cusco	-13.634136	-72.00327	135	1192	Rural	C	Sur	Selva	0.11
Zona Alto 534	Lima	-12.007778	-76.813612	531	5406	Urbano	C	Centro	Costa	0.1
Las Mercedes 535	Chiclayo	-6.914442	-79.329699	57	551	Rural	C	Norte	Costa	0.1
Zona Comercial 536	Chiclayo	-6.729821	-79.950811	1702	17841	Comercial	B	Norte	Costa	0.1
San Este 537	Trujillo	-7.970772	-78.895765	102	998	Urbano	C	Norte	Costa	0.1
Pueblo Grande 538	Arequipa	-16.330555	-71.473939	3483	29573	Urbano	B	Sur	Selva	0.12
El Milagro 539	Lima	-12.643992	-77.113885	19	218	Rural	C	Centro	Costa	0.09
Distrito Nuevo 540	Lima	-11.89955	-77.288659	978	11004	Urbano	C	Centro	Costa	0.09
Distrito Central 541	Arequipa	-16.598431	-71.607265	164	2337	Urbano	C	Sur	Selva	0.07
Zona Comercial 542	Lima	-12.103629	-77.141915	500	6688	Comercial	C	Centro	Costa	0.07
Barrio Viejo 543	Trujillo	-8.217207	-79.012024	1211	11512	Urbano	B	Centro	Costa	0.11
Los Angeles 544	Trujillo	-7.920233	-78.85052	67	688	Rural	C	Norte	Costa	0.1
