LOCALIDAD	CIUDAD_BASE	LATITUD	LONGITUD	DEMANDA_PALLETS_ANUAL	POBLACION_ESTIMADA	TIPO_LOCALIDAD	CLASIFICACION_ABC	REGION	ZONA_GEOGRAFICA	DENSIDAD_DEMANDA
Sector Oeste 252	Santa Cruz	-17.704513	-63.165868	193	2981	Urbano	C	Santa Cruz	Llanos	0.05
Centro Este 253	Cartagena	10.407722	-75.478543	1809	19453	Urbano	B	Bolívar	Caribe	0.11
Anexo Alto 254	La Paz	-16.538746	-68.212113	5294	46375	Urbano	A	La Paz	Altiplano	0.14
Urbanización Viejo 255	Bogotá	4.637913	-74.04969	868	12129	Urbano	B	Cundinamarca	Andina	0.07
Centro Nuevo 256	Manta	-0.850314	-80.807051	1712	14423	Urbano	B	Manabí	Costa	0.12
Sector Industrial 257	Medellín	6.226134	-75.564402	5306	45413	Urbano	A	Antioquia	Andina	0.09
Distrito Oeste 258	Arequipa	-16.46094	-71.451897	1426	772	Comercial	B	Arequipa	Sierra	0.13
Centro Alto 259	Cali	3.430947	-76.562756	2482	23236	Urbano	A	Valle del Cauca	Pacífico	0.1
Zona Comercial Grande 260	Trujillo	-8.179469	-79.061897	146	2447	Rural	C	La Libertad	Costa	0.08
Urbanización Este 261	Cali	3.381979	-76.535668	1585	25068	Urbano	B	Valle del Cauca	Pacífico	0.07
Centro Chico 262	Huancayo	-12.076821	-75.243859	2035	33293	Urbano	A	Junín	Sierra	0.15
Sector Viejo 263	Cuenca	-2.947382	-78.984492	431	4063	Urbano	C	Azuay	Sierra	0.14
Caserío Norte 264	Manta	-0.957942	-80.682234	3629	50172	Urbano	A	Manabí	Costa	0.07
Anexo Nuevo 265	Cusco	-13.492296	-71.963398	77	1605	Rural	C	Cusco	Sierra	0.14
Anexo Viejo 266	Arequipa	-16.38903	-71.548787	86	2736	Rural	C	Arequipa	Sierra	0.11
Anexo Oeste 267	Bogotá	4.707311	-73.998247	4201	217	Comercial	A	Cundinamarca	Andina	0.07
Pueblo Norte 268	Barranquilla	10.979299	-74.766226	2689	25279	Urbano	A	Atlántico	Caribe	0.06
Distrito Alto 269	Santa Cruz	-17.737911	-63.284856	278	3957	Urbano	C	Santa Cruz	Llanos	0.07
Anexo Bajo 270	Bogotá	4.647872	-74.160695	4954	351	Comercial	A	Cundinamarca	Andina	0.08
Caserío Norte 271	Trujillo	-8.143627	-79.057739	1577	26741	Urbano	B	La Libertad	Costa	0.12
Sector Viejo 272	Cuenca	-2.924497	-78.994249	3623	36505	Urbano	A	Azuay	Sierra	0.12
Anexo Oeste 273	Huancayo	-11.965441	-75.230533	4529	51484	Urbano	A	Junín	Sierra	0.06
Distrito Grande 274	El Alto	-16.529234	-68.161267	1109	11569	Urbano	B	La Paz	Altiplano	0.1
Caserío Viejo 275	Manta	-0.944898	-80.774039	6231	63048	Urbano	A	Manabí	Costa	0.09
Pueblo Chico 276	Manta	-0.936717	-80.766721	42	832	Rural	C	Manabí	Costa	0.14
Caserío Sur 277	Cusco	-13.619164	-72.006794	4502	90	Comercial	A	Cusco	Sierra	0.13
Villa Industrial 278	Chiclayo	-6.762011	-79.888379	2508	25849	Urbano	A	Lambayeque	Costa	0.06
Zona Comercial Industrial 279	Trujillo	-8.15022	-79.010725	3933	33286	Urbano	A	La Libertad	Costa	0.14
Zona Comercial Bajo 280	Cuenca	-2.934568	-79.111124	1561	24377	Urbano	B	Azuay	Sierra	0.06
Anexo Industrial 281	Quito	-0.257186	-78.475553	8534	99292	Urbano	A	Pichincha	Sierra	0.08
Centro Oeste 282	Chiclayo	-6.77302	-79.806672	503	5387	Urbano	C	Lambayeque	Costa	0.14
Anexo Industrial 283	Manta	-0.915272	-80.704389	112	1695	Rural	C	Manabí	Costa	0.09
Barrio Grande 284	Lima	-12.101893	-77.102551	4090	51525	Urbano	A	Lima	Costa	0.12
Anexo Viejo 285	Cuenca	-2.804558	-79.05503	1871	18376	Urbano	B	Azuay	Sierra	0.07
Sector Nuevo 286	Medellín	6.221107	-75.591296	6877	73183	Urbano	A	Antioquia	Andina	0.07
Urbanización Norte 287	Chiclayo	-6.759263	-79.858131	2645	26000	Urbano	A	Lambayeque	Costa	0.08
Distrito Central 288	Lima	-12.106867	-76.987866	2051	21469	Urbano	A	Lima	Costa	0.09
Villa Nuevo 289	Medellín	6.282451	-75.553397	150	2220	Urbano	C	Antioquia	Andina	0.09
Centro Chico 290	Cali	3.474226	-76.539493	3370	30990	Urbano	A	Valle del Cauca	Pacífico	0.13
Centro Oeste 291	Iquitos	-3.778866	-73.229652	1588	114	Comercial	B	Loreto	Selva	0.06
Centro Central 292	Lima	-11.980628	-77.017387	2117	941	Comercial	A	Lima	Costa	0.09
Caserío Alto 293	Huancayo	-12.089661	-75.265227	1358	11496	Urbano	B	Junín	Sierra	0.1
Anexo Central 294	Huancayo	-12.115521	-75.194244	2030	25699	Urbano	A	Junín	Sierra	0.15
Caserío Chico 295	Bogotá	4.79325	-74.030146	93	1482	Rural	C	Cundinamarca	Andina	0.12
Anexo Norte 296	Quito	-0.225603	-78.476331	473	6394	Urbano	C	Pichincha	Sierra	0.06
Distrito Viejo 297	Medellín	6.22837	-75.544057	555	7878	Urbano	C	Antioquia	Andina	0.14
Centro Sur 298	Cusco	-13.574458	-71.94939	1394	17369	Urbano	B	Cusco	Sierra	0.09
Zona Comercial Viejo 299	Cali	3.453845	-76.575773	173	2361	Rural	C	Valle del Cauca	Pacífico	0.09
Caserío Grande 300	Iquitos	-3.695579	-73.237113	814	9692	Urbano	B	Loreto	Selva	0.11
Distrito Viejo 301	Cusco	-13.552495	-72.020519	1828	30620	Urbano	B	Cusco	Sierra	0.07
Villa Chico 302	Manta	-0.930107	-80.712012	899	7546	Urbano	B	Manabí	Costa	0.09
Distrito Grande 303	Cali	3.498028	-76.471591	7864	85459	Urbano	A	Valle del Cauca	Pacífico	0.14
Zona Comercial Alto 304	Iquitos	-3.726393	-73.243947	4364	275	Comercial	A	Loreto	Selva	0.15
Pueblo Industrial 305	Medellín	6.218063	-75.568403	1565	13526	Urbano	B	Antioquia	Andina	0.09
Pueblo Norte 306	Iquitos	-3.702461	-73.240261	908	13651	Urbano	B	Loreto	Selva	0.09
Zona Comercial Alto 307	Chiclayo	-6.720432	-79.794365	622	11469	Urbano	C	Lambayeque	Costa	0.1
Zona Comercial Industrial 308	Bogotá	4.776324	-74.079018	1313	12011	Urbano	B	Cundinamarca	Andina	0.09
Urbanización Viejo 309	Bogotá	4.696103	-74.112273	1322	120	Comercial	B	Cundinamarca	Andina	0.09
Sector Central 310	Cusco	-13.56901	-71.941336	578	6140	Urbano	C	Cusco	Sierra	0.12
Sector Oeste 311	Huancayo	-12.012303	-75.208139	2370	43576	Urbano	A	Junín	Sierra	0.14
Pueblo Norte 312	Barranquilla	11.026232	-74.775479	806	8828	Urbano	B	Atlántico	Caribe	0.13
Pueblo Bajo 313	Cartagena	10.246063	-75.480869	29	881	Rural	C	Bolívar	Caribe	0.07
Urbanización Sur 314	Quito	-0.235571	-78.441006	255	2360	Urbano	C	Pichincha	Sierra	0.1
Distrito Norte 315	Trujillo	-8.052369	-79.003164	480	5585	Urbano	C	La Libertad	Costa	0.07
Sector Industrial 316	Bogotá	4.696613	-74.073733	6315	58466	Urbano	A	Cundinamarca	Andina	0.09
Sector Chico 317	Guayaquil	-2.182835	-79.930225	975	19078	Urbano	B	Guayas	Costa	0.08
Caserío Sur 318	Barranquilla	11.066239	-74.756093	57	2178	Rural	C	Atlántico	Caribe	0.07
Distrito Chico 319	Iquitos	-3.738298	-73.255587	1110	11987	Urbano	B	Loreto	Selva	0.06
Urbanización Grande 320	Quito	-0.143354	-78.423161	957	9615	Urbano	B	Pichincha	Sierra	0.11
Zona Comercial Nuevo 321	Cuenca	-2.961193	-78.965571	4456	990	Comercial	A	Azuay	Sierra	0.11
Barrio Sur 322	Medellín	6.223705	-75.558963	107	2977	Rural	C	Antioquia	Andina	0.05
Sector Norte 323	Quito	-0.168607	-78.462083	933	10511	Urbano	B	Pichincha	Sierra	0.1
Sector Oeste 324	Cusco	-13.605784	-71.963272	23	793	Rural	C	Cusco	Sierra	0.08
Centro Grande 325	Cusco	-13.463143	-71.939308	74	1368	Rural	C	Cusco	Sierra	0.05
Zona Comercial Oeste 326	Lima	-12.076666	-77.135206	462	5996	Urbano	C	Lima	Costa	0.07
Zona Comercial Nuevo 327	Cali	3.47316	-76.500267	351	3951	Urbano	C	Valle del Cauca	Pacífico	0.13
Distrito Bajo 328	Cuenca	-2.937644	-78.910181	1403	13470	Urbano	B	Azuay	Sierra	0.12
Urbanización Bajo 329	Iquitos	-3.791559	-73.215059	804	12494	Urbano	B	Loreto	Selva	0.07
Distrito Viejo 330	Lima	-12.094952	-77.039652	2425	34869	Urbano	A	Lima	Costa	0.1
Pueblo Este 331	Trujillo	-8.097055	-79.033633	1233	325	Comercial	B	La Libertad	Costa	0.07
Villa Central 332	Cali	3.362315	-76.465012	73	1547	Rural	C	Valle del Cauca	Pacífico	0.15
Barrio Grande 333	Cuenca	-3.007333	-78.988018	8285	87251	Urbano	A	Azuay	Sierra	0.12
Distrito Viejo 334	Barranquilla	11.024268	-74.668715	530	9427	Urbano	C	Atlántico	Caribe	0.07
Anexo Grande 335	Cuenca	-2.81406	-78.954853	1833	265	Comercial	B	Azuay	Sierra	0.09
Pueblo Chico 336	Santa Cruz	-17.703303	-63.25252	2147	38506	Urbano	A	Santa Cruz	Llanos	0.08
Distrito Grande 337	Medellín	6.332492	-75.564599	2240	588	Comercial	A	Antioquia	Andina	0.14
Barrio Norte 338	Trujillo	-8.135193	-78.989326	4478	65801	Urbano	A	La Libertad	Costa	0.06
Villa Oeste 339	Guayaquil	-2.163996	-79.935375	580	6516	Urbano	C	Guayas	Costa	0.11
Centro Norte 340	Medellín	6.317137	-75.668245	1234	18772	Urbano	B	Antioquia	Andina	0.14
Centro Sur 341	Cartagena	10.344636	-75.496804	1078	17530	Urbano	B	Bolívar	Caribe	0.11
Caserío Nuevo 342	Guayaquil	-2.204745	-79.955273	886	8874	Urbano	B	Guayas	Costa	0.09
Sector Oeste 343	Santa Cruz	-17.75369	-63.185007	4669	477	Comercial	A	Santa Cruz	Llanos	0.14
Urbanización Nuevo 344	Guayaquil	-2.164973	-79.916387	804	15422	Urbano	B	Guayas	Costa	0.07
Villa Grande 345	Chiclayo	-6.832636	-79.902618	565	7072	Urbano	C	Lambayeque	Costa	0.05
Anexo Sur 346	Medellín	6.261334	-75.578462	4459	46236	Urbano	A	Antioquia	Andina	0.11
Sector Nuevo 347	Cali	3.444966	-76.534107	5903	51986	Urbano	A	Valle del Cauca	Pacífico	0.07
Villa Norte 348	Santa Cruz	-17.733539	-63.19055	3009	45062	Urbano	A	Santa Cruz	Llanos	0.09
Anexo Chico 349	Cali	3.445464	-76.564327	573	5895	Urbano	C	Valle del Cauca	Pacífico	0.12
Barrio Oeste 350	Cali	3.547709	-76.497264	382	3311	Urbano	C	Valle del Cauca	Pacífico	0.07
Zona Comercial Chico 351	Cusco	-13.606581	-71.944903	372	4844	Urbano	C	Cusco	Sierra	0.06
Villa Bajo 352	Cartagena	10.279476	-75.437473	100	1671	Rural	C	Bolívar	Caribe	0.08
Urbanización Grande 353	Manta	-1.048854	-80.742762	494	7898	Urbano	C	Manabí	Costa	0.13
Anexo Grande 354	Bogotá	4.801161	-73.955121	608	9112	Urbano	C	Cundinamarca	Andina	0.1
Pueblo Norte 355	Cuenca	-2.956461	-78.979142	57	2747	Rural	C	Azuay	Sierra	0.15
Pueblo Oeste 356	El Alto	-16.561025	-68.216273	270	4929	Urbano	C	La Paz	Altiplano	0.12
Caserío Sur 357	Quito	-0.266045	-78.490686	1747	22336	Urbano	B	Pichincha	Sierra	0.11
Caserío Norte 358	Huancayo	-12.177082	-75.206615	4782	41474	Urbano	A	Junín	Sierra	0.09
Pueblo Viejo 359	Chiclayo	-6.757334	-79.880701	1014	12435	Urbano	B	Lambayeque	Costa	0.12
Barrio Oeste 360	Iquitos	-3.865895	-73.249768	730	7601	Urbano	C	Loreto	Selva	0.13
Pueblo Este 361	Guayaquil	-2.201855	-79.966221	508	4950	Urbano	C	Guayas	Costa	0.05
Urbanización Chico 362	Huancayo	-12.04215	-75.287985	892	13887	Urbano	B	Junín	Sierra	0.12
Anexo Bajo 363	Cusco	-13.520214	-71.980985	62	2974	Rural	C	Cusco	Sierra	0.14
Villa Industrial 364	Iquitos	-3.733161	-73.24657	860	11961	Urbano	B	Loreto	Selva	0.12
Urbanización Norte 365	Cali	3.51282	-76.516945	936	16758	Urbano	B	Valle del Cauca	Pacífico	0.09
Barrio Viejo 366	Iquitos	-3.800038	-73.282037	3073	591	Comercial	A	Loreto	Selva	0.13
Centro Sur 367	El Alto	-16.518631	-68.219781	419	6334	Urbano	C	La Paz	Altiplano	0.06
Caserío Bajo 368	Medellín	6.348309	-75.563815	788	11709	Urbano	C	Antioquia	Andina	0.12
Pueblo Central 369	Cusco	-13.55779	-71.884134	39	851	Rural	C	Cusco	Sierra	0.1
Caserío Alto 370	Arequipa	-16.409276	-71.517429	1726	16523	Urbano	B	Arequipa	Sierra	0.06
Distrito Sur 371	Bogotá	4.759578	-74.151175	527	8775	Urbano	C	Cundinamarca	Andina	0.07
Villa Central 372	Lima	-12.026815	-77.089777	197	2645	Rural	C	Lima	Costa	0.11
Caserío Este 373	Trujillo	-8.044487	-79.027234	2406	40852	Urbano	A	La Libertad	Costa	0.08
Barrio Alto 374	Arequipa	-16.413789	-71.507456	5043	70443	Urbano	A	Arequipa	Sierra	0.15
Villa Viejo 375	Quito	-0.17719	-78.467599	718	11554	Urbano	C	Pichincha	Sierra	0.08
Pueblo Chico 376	Quito	-0.191651	-78.346061	1024	8962	Urbano	B	Pichincha	Sierra	0.13
Pueblo Sur 377	Manta	-1.023646	-80.638809	412	5124	Urbano	C	Manabí	Costa	0.13
Distrito Este 378	Trujillo	-8.165759	-79.058333	1742	15746	Urbano	B	La Libertad	Costa	0.06
Barrio Nuevo 379	Quito	-0.210213	-78.497367	832	10691	Urbano	B	Pichincha	Sierra	0.14
Caserío Central 380	Cartagena	10.490219	-75.467612	1895	18439	Urbano	B	Bolívar	Caribe	0.09
Villa Bajo 381	Barranquilla	10.923722	-74.795754	2992	26065	Urbano	A	Atlántico	Caribe	0.07
Pueblo Norte 382	Chiclayo	-6.776829	-79.838744	3107	56352	Urbano	A	Lambayeque	Costa	0.06
Barrio Viejo 383	Manta	-0.977924	-80.789219	3635	43681	Urbano	A	Manabí	Costa	0.09
Anexo Este 384	Barranquilla	10.98113	-74.776691	179	2331	Rural	C	Atlántico	Caribe	0.09
Barrio Alto 385	Arequipa	-16.320489	-71.55484	398	4543	Urbano	C	Arequipa	Sierra	0.12
Urbanización Nuevo 386	Medellín	6.300846	-75.647705	198	2498	Rural	C	Antioquia	Andina	0.12
Urbanización Central 387	Quito	-0.117049	-78.461777	604	5091	Urbano	C	Pichincha	Sierra	0.08
Sector Industrial 388	Cali	3.511245	-76.464008	426	7522	Urbano	C	Valle del Cauca	Pacífico	0.11
Distrito Norte 389	Guayaquil	-2.316116	-79.891524	103	2514	Rural	C	Guayas	Costa	0.05
Urbanización Bajo 390	La Paz	-16.497197	-68.13444	1783	23715	Urbano	B	La Paz	Altiplano	0.1
Zona Comercial Norte 391	Chiclayo	-6.784551	-79.86729	965	10365	Urbano	B	Lambayeque	Costa	0.09
Villa Nuevo 392	Quito	-0.205577	-78.522997	7068	65696	Urbano	A	Pichincha	Sierra	0.14
Barrio Chico 393	Guayaquil	-2.17154	-79.929099	2583	49681	Urbano	A	Guayas	Costa	0.12
Centro Sur 394	Medellín	6.168811	-75.4949	256	4874	Urbano	C	Antioquia	Andina	0.07
Pueblo Oeste 395	Barranquilla	10.923266	-74.8664	1133	22065	Urbano	B	Atlántico	Caribe	0.11
Urbanización Viejo 396	Medellín	6.301399	-75.587528	960	10431	Urbano	B	Antioquia	Andina	0.15
Villa Chico 397	Bogotá	4.712942	-74.055613	797	11946	Urbano	C	Cundinamarca	Andina	0.15
Anexo Industrial 398	Quito	-0.19979	-78.49372	1099	16094	Urbano	B	Pichincha	Sierra	0.07
Anexo Sur 399	Barranquilla	11.023419	-74.705662	2660	28875	Urbano	A	Atlántico	Caribe	0.06
Pueblo Oeste 400	Cali	3.430985	-76.534867	793	7593	Urbano	C	Valle del Cauca	Pacífico	0.09
Urbanización Grande 401	Quito	-0.207492	-78.488056	1591	21787	Urbano	B	Pichincha	Sierra	0.06
Sector Nuevo 402	Cochabamba	-17.382197	-66.129515	508	4671	Urbano	C	Cochabamba	Valles	0.09
Zona Comercial Bajo 403	Barranquilla	10.938295	-74.784977	904	712	Comercial	B	Atlántico	Caribe	0.09
Barrio Norte 404	Cuenca	-2.876186	-79.03461	3971	36466	Urbano	A	Azuay	Sierra	0.12
Sector Bajo 405	Barranquilla	10.805923	-74.817037	90	1237	Rural	C	Atlántico	Caribe	0.07
Sector Este 406	Cuenca	-2.965033	-79.051723	4441	426	Comercial	A	Azuay	Sierra	0.1
Villa Este 407	Huancayo	-12.083104	-75.258087	6641	72477	Urbano	A	Junín	Sierra	0.11
Distrito Nuevo 408	Quito	-0.162085	-78.425685	1799	20031	Urbano	B	Pichincha	Sierra	0.12
Distrito Norte 409	Barranquilla	10.974393	-74.713826	3993	58662	Urbano	A	Atlántico	Caribe	0.09
Pueblo Central 410	Cartagena	10.387448	-75.535776	5143	46651	Urbano	A	Bolívar	Caribe	0.13
Centro Industrial 411	Lima	-11.972396	-77.003821	3019	37819	Urbano	A	Lima	Costa	0.06
Zona Comercial Chico 412	Trujillo	-8.106199	-79.050441	991	10812	Urbano	B	La Libertad	Costa	0.13
Sector Chico 413	Barranquilla	10.974305	-74.792221	638	6939	Urbano	C	Atlántico	Caribe	0.09
Zona Comercial Norte 414	Iquitos	-3.705891	-73.319257	152	2065	Rural	C	Loreto	Selva	0.13
Anexo Norte 415	Bogotá	4.694557	-74.145853	736	12691	Urbano	C	Cundinamarca	Andina	0.11
Centro Grande 416	Lima	-12.011459	-77.009799	4265	41593	Urbano	A	Lima	Costa	0.15
Urbanización Bajo 417	Cartagena	10.376598	-75.452373	589	11595	Urbano	C	Bolívar	Caribe	0.06
Villa Sur 418	Barranquilla	11.006057	-74.68968	1869	16628	Urbano	B	Atlántico	Caribe	0.08
Villa Este 419	Barranquilla	10.962683	-74.820809	942	12437	Urbano	B	Atlántico	Caribe	0.15
Pueblo Central 420	Manta	-1.039613	-80.672446	6249	54460	Urbano	A	Manabí	Costa	0.1
Centro Este 421	Cusco	-13.586351	-71.943211	1040	10944	Urbano	B	Cusco	Sierra	0.13
Zona Comercial Norte 422	Cusco	-13.512706	-71.977145	23	422	Rural	C	Cusco	Sierra	0.06
Distrito Central 423	El Alto	-16.599346	-68.160497	157	2365	Rural	C	La Paz	Altiplano	0.15
Pueblo Bajo 424	Iquitos	-3.738385	-73.252259	271	2601	Urbano	C	Loreto	Selva	0.1
Zona Comercial Viejo 425	Arequipa	-16.326829	-71.553633	731	11069	Urbano	C	Arequipa	Sierra	0.08
Caserío Norte 426	Cusco	-13.526298	-71.845212	2536	44135	Urbano	A	Cusco	Sierra	0.06
Villa Alto 427	Guayaquil	-2.20233	-79.949362	5681	56323	Urbano	A	Guayas	Costa	0.11
Villa Alto 428	Cusco	-13.497607	-71.919395	25	541	Rural	C	Cusco	Sierra	0.1
Urbanización Bajo 429	Chiclayo	-6.836382	-79.795776	4939	67485	Urbano	A	Lambayeque	Costa	0.13
Caserío Este 430	Arequipa	-16.408416	-71.487665	2572	36748	Urbano	A	Arequipa	Sierra	0.14
Zona Comercial Central 431	Chiclayo	-6.826026	-79.801833	19	373	Rural	C	Lambayeque	Costa	0.13
Distrito Chico 432	Arequipa	-16.340647	-71.519844	406	3747	Urbano	C	Arequipa	Sierra	0.15
Anexo Este 433	Chiclayo	-6.793464	-79.823135	637	8787	Urbano	C	Lambayeque	Costa	0.13
Centro Central 434	Quito	-0.211672	-78.42914	985	9971	Urbano	B	Pichincha	Sierra	0.06
Zona Comercial Central 435	Quito	-0.125915	-78.458662	3048	438	Comercial	A	Pichincha	Sierra	0.1
Caserío Bajo 436	Bogotá	4.773686	-74.08972	584	5191	Urbano	C	Cundinamarca	Andina	0.06
Zona Comercial Industrial 437	Cartagena	10.304749	-75.51978	1046	13688	Urbano	B	Bolívar	Caribe	0.06
Urbanización Chico 438	La Paz	-16.410119	-68.073919	23	516	Rural	C	La Paz	Altiplano	0.12
Sector Alto 439	Iquitos	-3.738508	-73.247845	149	2319	Rural	C	Loreto	Selva	0.11
Barrio Este 440	Cusco	-13.605286	-71.959481	6	143	Rural	C	Cusco	Sierra	0.1
Barrio Norte 441	Barranquilla	10.962303	-74.777834	193	2602	Rural	C	Atlántico	Caribe	0.08
Centro Alto 442	Cartagena	10.409602	-75.422964	2367	789	Comercial	A	Bolívar	Caribe	0.11
Villa Norte 443	La Paz	-16.443003	-68.215642	1291	13617	Urbano	B	La Paz	Altiplano	0.09
Distrito Viejo 444	Quito	-0.249499	-78.408037	980	15969	Urbano	B	Pichincha	Sierra	0.07
Villa Central 445	La Paz	-16.464829	-68.069094	152	2029	Urbano	C	La Paz	Altiplano	0.07
Villa Alto 446	Chiclayo	-6.821057	-79.903073	657	5596	Urbano	C	Lambayeque	Costa	0.1
Distrito Grande 447	Medellín	6.230808	-75.538679	1888	18874	Urbano	B	Antioquia	Andina	0.09
Anexo Este 448	Chiclayo	-6.776336	-79.870002	2012	17593	Urbano	A	Lambayeque	Costa	0.12
Barrio Industrial 449	Guayaquil	-2.173356	-79.889345	2546	24924	Urbano	A	Guayas	Costa	0.13
Pueblo Industrial 450	La Paz	-16.527693	-68.080936	1638	17143	Urbano	B	La Paz	Altiplano	0.1
Distrito Grande 451	Cali	3.48606	-76.518168	157	2980	Rural	C	Valle del Cauca	Pacífico	0.09
Urbanización Alto 452	Cartagena	10.443624	-75.527796	1379	12831	Urbano	B	Bolívar	Caribe	0.13
Anexo Nuevo 453	Bogotá	4.715875	-74.075943	6640	111288	Urbano	A	Cundinamarca	Andina	0.07
Pueblo Alto 454	Lima	-12.012098	-77.077356	827	15167	Urbano	B	Lima	Costa	0.14
Distrito Norte 455	Arequipa	-16.424417	-71.544833	1372	16871	Urbano	B	Arequipa	Sierra	0.07
Villa Industrial 456	Lima	-11.952691	-76.928169	143	2343	Rural	C	Lima	Costa	0.12
Villa Chico 457	Cuenca	-2.844567	-79.085668	164	2729	Rural	C	Azuay	Sierra	0.07
Villa Este 458	El Alto	-16.566959	-68.163129	2570	23407	Urbano	A	La Paz	Altiplano	0.13
Distrito Norte 459	Cusco	-13.581315	-71.990064	3097	38688	Urbano	A	Cusco	Sierra	0.06
Caserío Sur 460	Huancayo	-12.008541	-75.18462	2932	414	Comercial	A	Junín	Sierra	0.08
Centro Grande 461	Chiclayo	-6.725824	-79.852525	4516	59417	Urbano	A	Lambayeque	Costa	0.14
Centro Nuevo 462	Medellín	6.252327	-75.638743	1556	14282	Urbano	B	Antioquia	Andina	0.13
Pueblo Este 463	Cusco	-13.505124	-71.923941	3885	48227	Urbano	A	Cusco	Sierra	0.1
Distrito Chico 464	Cochabamba	-17.298391	-66.120808	1506	17823	Urbano	B	Cochabamba	Valles	0.13
Sector Nuevo 465	El Alto	-16.52087	-68.245208	4405	593	Comercial	A	La Paz	Altiplano	0.08
Pueblo Industrial 466	Arequipa	-16.429848	-71.494848	2942	871	Comercial	A	Arequipa	Sierra	0.12
Caserío Industrial 467	Barranquilla	11.016867	-74.702882	584	5064	Urbano	C	Atlántico	Caribe	0.11
Villa Bajo 468	Barranquilla	11.00632	-74.800894	740	9621	Urbano	C	Atlántico	Caribe	0.12
Caserío Viejo 469	Cusco	-13.487772	-71.899036	1523	23565	Urbano	B	Cusco	Sierra	0.06
Pueblo Este 470	Quito	-0.224848	-78.509262	8729	104417	Urbano	A	Pichincha	Sierra	0.13
Centro Norte 471	Chiclayo	-6.725461	-79.85254	1589	19015	Urbano	B	Lambayeque	Costa	0.07
Villa Nuevo 472	Lima	-11.990736	-76.975841	1198	10430	Urbano	B	Lima	Costa	0.08
Pueblo Bajo 473	Cali	3.387503	-76.506286	2546	27744	Urbano	A	Valle del Cauca	Pacífico	0.11
Villa Bajo 474	Guayaquil	-2.163799	-79.859013	4428	37892	Urbano	A	Guayas	Costa	0.1
Pueblo Este 475	Barranquilla	10.92912	-74.820566	3716	62856	Urbano	A	Atlántico	Caribe	0.06
Zona Comercial Norte 476	La Paz	-16.490704	-68.127656	2644	971	Comercial	A	La Paz	Altiplano	0.12
Zona Comercial Sur 477	Huancayo	-12.100254	-75.195538	376	6319	Urbano	C	Junín	Sierra	0.07
Sector Nuevo 478	Iquitos	-3.719596	-73.298785	2854	236	Comercial	A	Loreto	Selva	0.09
Distrito Oeste 479	Medellín	6.211592	-75.573942	1146	20924	Urbano	B	Antioquia	Andina	0.14
Distrito Chico 480	La Paz	-16.525185	-68.095157	833	10361	Urbano	B	La Paz	Altiplano	0.12
Villa Bajo 481	Chiclayo	-6.825803	-79.769409	1365	21637	Urbano	B	Lambayeque	Costa	0.08
Distrito Norte 482	Bogotá	4.714216	-74.034454	1097	19058	Urbano	B	Cundinamarca	Andina	0.1
Distrito Sur 483	Huancayo	-12.018036	-75.103487	10	443	Rural	C	Junín	Sierra	0.13
Distrito Nuevo 484	Barranquilla	10.928509	-74.848545	1747	27716	Urbano	B	Atlántico	Caribe	0.14
Villa Central 485	Cuenca	-2.852438	-79.059203	84	1396	Rural	C	Azuay	Sierra	0.1
Pueblo Viejo 486	Chiclayo	-6.724206	-79.774139	3792	40204	Urbano	A	Lambayeque	Costa	0.14
Villa Viejo 487	Guayaquil	-2.188437	-79.974828	1191	15533	Urbano	B	Guayas	Costa	0.08
Anexo Sur 488	Cali	3.471109	-76.543377	1750	15970	Urbano	B	Valle del Cauca	Pacífico	0.07
Villa Grande 489	Huancayo	-12.068622	-75.204272	87	2695	Rural	C	Junín	Sierra	0.09
Caserío Grande 490	Cartagena	10.332919	-75.448045	2220	26842	Urbano	A	Bolívar	Caribe	0.08
Zona Comercial Bajo 491	Lima	-12.071495	-77.059562	3355	512	Comercial	A	Lima	Costa	0.09
Urbanización Nuevo 492	Quito	-0.247807	-78.478708	865	7953	Urbano	B	Pichincha	Sierra	0.08
Urbanización Alto 493	El Alto	-16.640334	-68.098939	1521	26819	Urbano	B	La Paz	Altiplano	0.14
Sector Viejo 494	Huancayo	-12.047062	-75.247554	77	2438	Rural	C	Junín	Sierra	0.12
Distrito Sur 495	Cali	3.384406	-76.594884	4042	743	Comercial	A	Valle del Cauca	Pacífico	0.15
Distrito Nuevo 496	Cali	3.450761	-76.523717	1107	11574	Urbano	B	Valle del Cauca	Pacífico	0.15
Urbanización Grande 497	Trujillo	-8.163309	-79.039089	707	7171	Urbano	C	La Libertad	Costa	0.14
Zona Comercial Bajo 498	Quito	-0.26713	-78.487743	58	2103	Rural	C	Pichincha	Sierra	0.11
Distrito Sur 499	Chiclayo	-6.854716	-79.827192	5995	51908	Urbano	A	Lambayeque	Costa	0.05
Centro Chico 500	Cochabamba	-17.395391	-66.159055	457	4320	Urbano	C	Cochabamba	Valles	0.14
Barrio Chico 501	Trujillo	-8.152396	-79.008803	1375	26740	Urbano	B	La Libertad	Costa	0.14
Centro Viejo 502	Medellín	6.232026	-75.627025	23	394	Rural	C	Antioquia	Andina	0.15
Distrito Grande 503	Bogotá	4.741589	-74.036465	6183	67176	Urbano	A	Cundinamarca	Andina	0.08
Urbanización Este 504	La Paz	-16.516492	-68.122704	3322	30087	Urbano	A	La Paz	Altiplano	0.15
