LOCALIDAD	CIUDAD_BASE	LATITUD	LONGITUD	DEMANDA_PALLETS_ANUAL	POBLACION_ESTIMADA	TIPO_LOCALIDAD	CLASIFICACION_ABC	REGION	ZONA_GEOGRAFICA	DENSIDAD_DEMANDA
Anexo Chico 252	Cusco	-13.573595	-71.970869	1049	11084	Urbano	B	Cusco	Sierra	0.13
Pueblo Chico 253	Trujillo	-8.02044	-79.021276	8689	73099	Urbano	A	La Libertad	Costa	0.06
Pueblo Bajo 254	Trujillo	-8.118226	-79.008284	423	6140	Urbano	C	La Libertad	Costa	0.1
Sector Oeste 255	Barranquilla	11.067399	-74.744043	2549	380	Comercial	A	Atlántico	Caribe	0.14
Pueblo Oeste 256	Huancayo	-12.013778	-75.229948	2593	44894	Urbano	A	Junín	Sierra	0.08
Barrio Alto 257	El Alto	-16.514797	-68.201876	102	2492	Rural	C	La Paz	Altiplano	0.11
Caserío Chico 258	Lima	-12.126906	-76.966984	307	4092	Urbano	C	Lima	Costa	0.08
Villa Norte 259	Huancayo	-12.071262	-75.136726	623	6880	Urbano	C	Junín	Sierra	0.1
Villa Industrial 260	Huancayo	-12.14704	-75.180546	1689	980	Comercial	B	Junín	Sierra	0.09
Centro Sur 261	Medellín	6.267982	-75.558079	4485	564	Comercial	A	Antioquia	Andina	0.13
Sector Central 262	Trujillo	-8.104125	-78.982154	47	636	Rural	C	La Libertad	Costa	0.11
Centro Viejo 263	Cali	3.480765	-76.542504	3187	853	Comercial	A	Valle del Cauca	Pacífico	0.14
Caserío Industrial 264	Quito	-0.225715	-78.524494	1056	10981	Urbano	B	Pichincha	Sierra	0.08
Centro Alto 265	La Paz	-16.47648	-68.191082	4185	187	Comercial	A	La Paz	Altiplano	0.07
Centro Oeste 266	Cali	3.484402	-76.424517	562	10059	Urbano	C	Valle del Cauca	Pacífico	0.08
Pueblo Industrial 267	Cali	3.493586	-76.434909	2537	490	Comercial	A	Valle del Cauca	Pacífico	0.08
Urbanización Norte 268	Medellín	6.247673	-75.603832	1271	850	Comercial	B	Antioquia	Andina	0.14
Anexo Central 269	Cochabamba	-17.470667	-66.083318	1218	12379	Urbano	B	Cochabamba	Valles	0.14
Villa Norte 270	Medellín	6.231285	-75.552697	110	2883	Rural	C	Antioquia	Andina	0.13
Sector Alto 271	El Alto	-16.474008	-68.172916	187	3171	Urbano	C	La Paz	Altiplano	0.12
Villa Oeste 272	Trujillo	-8.070888	-78.975595	295	5131	Urbano	C	La Libertad	Costa	0.12
Distrito Norte 273	Manta	-0.946233	-80.670447	1555	14050	Urbano	B	Manabí	Costa	0.12
Distrito Oeste 274	Chiclayo	-6.820838	-79.798123	421	6415	Urbano	C	Lambayeque	Costa	0.11
Centro Viejo 275	Quito	-0.174992	-78.429814	2621	23423	Urbano	A	Pichincha	Sierra	0.13
Barrio Chico 276	Chiclayo	-6.632343	-79.895002	379	5110	Urbano	C	Lambayeque	Costa	0.06
Villa Chico 277	Bogotá	4.670134	-74.070411	4091	58131	Urbano	A	Cundinamarca	Andina	0.06
Zona Comercial Norte 278	Cuenca	-2.909561	-79.001566	2182	20405	Urbano	A	Azuay	Sierra	0.07
Urbanización Norte 279	Arequipa	-16.44963	-71.518712	2511	22721	Urbano	A	Arequipa	Sierra	0.13
Centro Sur 280	Santa Cruz	-17.897452	-63.165486	1226	15900	Urbano	B	Santa Cruz	Llanos	0.11
Zona Comercial Oeste 281	Medellín	6.253153	-75.64331	765	9270	Urbano	C	Antioquia	Andina	0.15
Zona Comercial Grande 282	Cartagena	10.440147	-75.544195	2625	30129	Urbano	A	Bolívar	Caribe	0.14
Sector Grande 283	Cartagena	10.347512	-75.568404	96	2926	Rural	C	Bolívar	Caribe	0.06
Barrio Alto 284	Trujillo	-8.184664	-78.971096	1210	18808	Urbano	B	La Libertad	Costa	0.09
Barrio Alto 285	Cartagena	10.3524	-75.514391	322	3825	Urbano	C	Bolívar	Caribe	0.1
Distrito Sur 286	Quito	-0.174304	-78.474672	225	2943	Urbano	C	Pichincha	Sierra	0.07
Pueblo Nuevo 287	Manta	-0.97356	-80.644338	665	7859	Urbano	C	Manabí	Costa	0.12
Caserío Grande 288	Manta	-1.054789	-80.755144	2709	32316	Urbano	A	Manabí	Costa	0.08
Centro Alto 289	Arequipa	-16.347027	-71.565503	163	2194	Rural	C	Arequipa	Sierra	0.07
Barrio Bajo 290	Cuenca	-2.948878	-78.994456	361	4344	Urbano	C	Azuay	Sierra	0.07
Centro Central 291	Barranquilla	11.001741	-74.77663	2969	28993	Urbano	A	Atlántico	Caribe	0.11
Anexo Chico 292	Trujillo	-8.113254	-79.082058	306	2895	Urbano	C	La Libertad	Costa	0.06
Caserío Sur 293	Cali	3.345931	-76.469851	2233	840	Comercial	A	Valle del Cauca	Pacífico	0.13
Distrito Grande 294	Quito	-0.271793	-78.447812	837	9865	Urbano	B	Pichincha	Sierra	0.11
Barrio Oeste 295	Lima	-12.095065	-77.021873	145	2149	Rural	C	Lima	Costa	0.14
Anexo Viejo 296	Cusco	-13.600521	-71.98633	3107	859	Comercial	A	Cusco	Sierra	0.12
Anexo Este 297	Santa Cruz	-17.743581	-63.123834	4671	62110	Urbano	A	Santa Cruz	Llanos	0.09
Pueblo Viejo 298	Cartagena	10.409663	-75.51452	302	2817	Urbano	C	Bolívar	Caribe	0.08
Barrio Alto 299	Cuenca	-2.883422	-79.051037	3022	28528	Urbano	A	Azuay	Sierra	0.1
Barrio Central 300	Lima	-12.041281	-77.072739	5186	70701	Urbano	A	Lima	Costa	0.15
Pueblo Bajo 301	Guayaquil	-2.190645	-79.950473	3029	52017	Urbano	A	Guayas	Costa	0.07
Pueblo Bajo 302	Cuenca	-2.903597	-78.931088	1276	13300	Urbano	B	Azuay	Sierra	0.13
Anexo Nuevo 303	El Alto	-16.591655	-68.184359	1580	15627	Urbano	B	La Paz	Altiplano	0.07
Urbanización Este 304	Cuenca	-2.923478	-78.99564	1943	18810	Urbano	B	Azuay	Sierra	0.11
Distrito Alto 305	Lima	-12.080202	-77.087096	4720	48761	Urbano	A	Lima	Costa	0.13
Anexo Nuevo 306	Lima	-12.115348	-77.024307	948	588	Comercial	B	Lima	Costa	0.07
Zona Comercial Grande 307	Chiclayo	-6.739152	-79.824728	3801	43473	Urbano	A	Lambayeque	Costa	0.1
Zona Comercial Viejo 308	Arequipa	-16.554045	-71.491159	1315	10962	Urbano	B	Arequipa	Sierra	0.06
Caserío Chico 309	Barranquilla	10.926424	-74.782863	1778	111	Comercial	B	Atlántico	Caribe	0.07
Anexo Grande 310	Cuenca	-2.900775	-78.957431	5405	58271	Urbano	A	Azuay	Sierra	0.11
Anexo Chico 311	Quito	-0.251201	-78.46155	4585	679	Comercial	A	Pichincha	Sierra	0.07
Distrito Nuevo 312	Cartagena	10.432742	-75.406755	3881	45049	Urbano	A	Bolívar	Caribe	0.13
Distrito Viejo 313	Bogotá	4.691409	-73.961939	3025	37857	Urbano	A	Cundinamarca	Andina	0.06
Distrito Grande 314	Cali	3.557704	-76.517558	328	4434	Urbano	C	Valle del Cauca	Pacífico	0.12
Pueblo Norte 315	La Paz	-16.430945	-68.122928	2950	28627	Urbano	A	La Paz	Altiplano	0.07
Urbanización Central 316	Cartagena	10.420377	-75.456408	11	204	Rural	C	Bolívar	Caribe	0.12
Villa Oeste 317	Chiclayo	-6.791024	-79.77043	261	2516	Urbano	C	Lambayeque	Costa	0.15
Urbanización Viejo 318	El Alto	-16.488808	-68.264224	1068	10164	Urbano	B	La Paz	Altiplano	0.14
Caserío Norte 319	Manta	-0.953745	-80.775911	579	10636	Urbano	C	Manabí	Costa	0.09
Urbanización Chico 320	Quito	-0.111381	-78.46683	69	2815	Rural	C	Pichincha	Sierra	0.06
Caserío Este 321	Guayaquil	-2.203288	-79.907165	715	13058	Urbano	C	Guayas	Costa	0.09
Urbanización Este 322	Quito	-0.196433	-78.462447	3212	43767	Urbano	A	Pichincha	Sierra	0.13
Sector Grande 323	Chiclayo	-6.778939	-79.839503	4271	287	Comercial	A	Lambayeque	Costa	0.09
Villa Chico 324	Iquitos	-3.655942	-73.28291	142	1931	Rural	C	Loreto	Selva	0.13
Caserío Grande 325	Cuenca	-2.862913	-78.940295	5291	64012	Urbano	A	Azuay	Sierra	0.12
Zona Comercial Alto 326	Santa Cruz	-17.751367	-63.224063	889	12789	Urbano	B	Santa Cruz	Llanos	0.14
Pueblo Oeste 327	Medellín	6.215811	-75.615431	895	14723	Urbano	B	Antioquia	Andina	0.1
Centro Oeste 328	Lima	-12.036739	-77.063614	1344	16127	Urbano	B	Lima	Costa	0.1
Anexo Central 329	Chiclayo	-6.729895	-79.830643	3251	54943	Urbano	A	Lambayeque	Costa	0.14
Sector Central 330	Iquitos	-3.730126	-73.277162	3249	237	Comercial	A	Loreto	Selva	0.09
Villa Bajo 331	Iquitos	-3.763796	-73.222397	2033	16987	Urbano	A	Loreto	Selva	0.1
Zona Comercial Sur 332	Guayaquil	-2.102989	-79.953815	1635	19544	Urbano	B	Guayas	Costa	0.06
Villa Industrial 333	Cuenca	-2.889662	-79.090494	1301	11928	Urbano	B	Azuay	Sierra	0.13
Anexo Viejo 334	Lima	-12.034215	-76.985965	1120	9958	Urbano	B	Lima	Costa	0.08
Anexo Nuevo 335	Lima	-12.061064	-77.059481	854	10110	Urbano	B	Lima	Costa	0.08
Caserío Sur 336	Cusco	-13.428143	-71.917473	185	2473	Rural	C	Cusco	Sierra	0.12
Caserío Central 337	Arequipa	-16.283122	-71.51454	972	10628	Urbano	B	Arequipa	Sierra	0.11
Villa Central 338	Cochabamba	-17.272192	-66.135855	2314	24657	Urbano	A	Cochabamba	Valles	0.07
Caserío Industrial 339	Santa Cruz	-17.762975	-63.28583	4029	33800	Urbano	A	Santa Cruz	Llanos	0.07
Pueblo Alto 340	Huancayo	-12.105849	-75.151102	3027	44946	Urbano	A	Junín	Sierra	0.07
Villa Este 341	Arequipa	-16.430663	-71.534077	1324	15161	Urbano	B	Arequipa	Sierra	0.1
Caserío Este 342	La Paz	-16.45551	-68.168718	2043	24084	Urbano	A	La Paz	Altiplano	0.09
Anexo Industrial 343	Manta	-1.017866	-80.839338	2035	634	Comercial	A	Manabí	Costa	0.1
Distrito Oeste 344	La Paz	-16.524613	-68.245317	2386	23400	Urbano	A	La Paz	Altiplano	0.07
Pueblo Norte 345	Cusco	-13.530552	-72.027551	2984	772	Comercial	A	Cusco	Sierra	0.05
Pueblo Industrial 346	Huancayo	-12.052893	-75.26462	235	2646	Urbano	C	Junín	Sierra	0.08
Zona Comercial Industrial 347	Guayaquil	-2.139336	-79.86982	2566	37318	Urbano	A	Guayas	Costa	0.06
Villa Oeste 348	Barranquilla	10.973799	-74.8118	2080	172	Comercial	A	Atlántico	Caribe	0.07
Anexo Industrial 349	Guayaquil	-2.202369	-79.915021	2255	22311	Urbano	A	Guayas	Costa	0.08
Barrio Industrial 350	Arequipa	-16.390139	-71.474747	2111	19382	Urbano	A	Arequipa	Sierra	0.11
Anexo Sur 351	Barranquilla	10.950253	-74.786594	1031	10001	Urbano	B	Atlántico	Caribe	0.08
Caserío Norte 352	Trujillo	-8.062565	-79.059512	2090	18478	Urbano	A	La Libertad	Costa	0.14
Villa Este 353	Manta	-0.987087	-80.666269	3154	32547	Urbano	A	Manabí	Costa	0.07
Anexo Alto 354	Barranquilla	10.976955	-74.762451	2743	458	Comercial	A	Atlántico	Caribe	0.08
Sector Grande 355	Cusco	-13.493032	-71.931096	828	9099	Urbano	B	Cusco	Sierra	0.07
Pueblo Grande 356	Huancayo	-12.115587	-75.174325	340	3941	Urbano	C	Junín	Sierra	0.14
Zona Comercial Viejo 357	Arequipa	-16.39197	-71.577126	2433	29310	Urbano	A	Arequipa	Sierra	0.12
Distrito Bajo 358	Lima	-12.018379	-77.026085	866	8379	Urbano	B	Lima	Costa	0.08
Pueblo Industrial 359	Medellín	6.363728	-75.497949	2581	24738	Urbano	A	Antioquia	Andina	0.14
Centro Este 360	Cuenca	-2.828398	-78.931423	338	6081	Urbano	C	Azuay	Sierra	0.14
Sector Viejo 361	Barranquilla	10.958689	-74.850664	3464	542	Comercial	A	Atlántico	Caribe	0.11
Villa Este 362	Medellín	6.257121	-75.583457	1298	16767	Urbano	B	Antioquia	Andina	0.05
Sector Chico 363	Guayaquil	-2.21043	-79.962122	2290	29992	Urbano	A	Guayas	Costa	0.13
Caserío Central 364	Chiclayo	-6.797529	-79.87903	7892	84469	Urbano	A	Lambayeque	Costa	0.06
Centro Norte 365	Iquitos	-3.796345	-73.255321	4032	954	Comercial	A	Loreto	Selva	0.07
Urbanización Alto 366	Lima	-12.062778	-77.124385	108	1934	Rural	C	Lima	Costa	0.1
Zona Comercial Industrial 367	Bogotá	4.579826	-74.119939	3929	42296	Urbano	A	Cundinamarca	Andina	0.13
Pueblo Bajo 368	Huancayo	-12.104223	-75.1904	5464	47700	Urbano	A	Junín	Sierra	0.05
Villa Chico 369	Iquitos	-3.783842	-73.275078	1080	12206	Urbano	B	Loreto	Selva	0.15
Urbanización Viejo 370	Cartagena	10.346774	-75.456304	339	5513	Urbano	C	Bolívar	Caribe	0.08
Anexo Alto 371	Guayaquil	-2.148191	-79.874729	3844	58731	Urbano	A	Guayas	Costa	0.11
Villa Oeste 372	Lima	-12.010978	-77.115692	3954	44396	Urbano	A	Lima	Costa	0.09
Sector Chico 373	Bogotá	4.693456	-74.127614	4400	736	Comercial	A	Cundinamarca	Andina	0.07
Caserío Sur 374	Cochabamba	-17.441742	-66.0897	1783	682	Comercial	B	Cochabamba	Valles	0.06
Barrio Viejo 375	Trujillo	-8.097369	-78.936616	1408	731	Comercial	B	La Libertad	Costa	0.14
Anexo Nuevo 376	Chiclayo	-6.752267	-79.84585	31	1102	Rural	C	Lambayeque	Costa	0.07
Barrio Nuevo 377	Medellín	6.277838	-75.686559	1484	14117	Urbano	B	Antioquia	Andina	0.12
Villa Sur 378	Medellín	6.167777	-75.598274	9929	131795	Urbano	A	Antioquia	Andina	0.13
Anexo Este 379	Arequipa	-16.456783	-71.560322	4209	40399	Urbano	A	Arequipa	Sierra	0.11
Caserío Industrial 380	Arequipa	-16.34516	-71.558135	2820	504	Comercial	A	Arequipa	Sierra	0.1
Anexo Chico 381	Bogotá	4.772747	-74.171478	4848	532	Comercial	A	Cundinamarca	Andina	0.14
Barrio Sur 382	Arequipa	-16.371378	-71.521742	1219	12448	Urbano	B	Arequipa	Sierra	0.12
Urbanización Nuevo 383	Lima	-12.073717	-77.034143	125	2241	Rural	C	Lima	Costa	0.06
Anexo Nuevo 384	Barranquilla	10.985498	-74.841085	3238	213	Comercial	A	Atlántico	Caribe	0.11
Barrio Este 385	Huancayo	-12.074984	-75.186798	243	3158	Urbano	C	Junín	Sierra	0.07
Caserío Este 386	Cali	3.454657	-76.553835	5584	70734	Urbano	A	Valle del Cauca	Pacífico	0.07
Villa Grande 387	Barranquilla	10.999554	-74.766913	2863	278	Comercial	A	Atlántico	Caribe	0.06
Distrito Grande 388	Santa Cruz	-17.852911	-63.152962	968	14870	Urbano	B	Santa Cruz	Llanos	0.1
Caserío Sur 389	Iquitos	-3.702223	-73.308682	52	1394	Rural	C	Loreto	Selva	0.12
Distrito Industrial 390	Cuenca	-2.85521	-78.992072	1475	25064	Urbano	B	Azuay	Sierra	0.1
Anexo Chico 391	Quito	-0.198145	-78.498872	80	1523	Rural	C	Pichincha	Sierra	0.13
Caserío Norte 392	Huancayo	-12.009878	-75.153898	1550	25351	Urbano	B	Junín	Sierra	0.09
Pueblo Alto 393	Guayaquil	-2.122643	-80.028571	2556	34831	Urbano	A	Guayas	Costa	0.1
Distrito Sur 394	Cusco	-13.522827	-71.998343	1293	12071	Urbano	B	Cusco	Sierra	0.06
Urbanización Bajo 395	Iquitos	-3.705734	-73.276907	6005	51321	Urbano	A	Loreto	Selva	0.1
Sector Chico 396	Cali	3.453041	-76.564082	234	3750	Urbano	C	Valle del Cauca	Pacífico	0.09
Villa Sur 397	Arequipa	-16.426667	-71.535228	929	12121	Urbano	B	Arequipa	Sierra	0.1
Distrito Central 398	Cali	3.405172	-76.571841	505	4701	Urbano	C	Valle del Cauca	Pacífico	0.07
Caserío Oeste 399	Cartagena	10.362659	-75.495705	72	1549	Rural	C	Bolívar	Caribe	0.15
Centro Industrial 400	Trujillo	-8.064038	-79.09691	674	10887	Urbano	C	La Libertad	Costa	0.09
Centro Viejo 401	Chiclayo	-6.842881	-79.756784	19	955	Rural	C	Lambayeque	Costa	0.06
Zona Comercial Chico 402	Barranquilla	10.976385	-74.799033	950	14108	Urbano	B	Atlántico	Caribe	0.07
Zona Comercial Industrial 403	Bogotá	4.665861	-74.110264	4548	950	Comercial	A	Cundinamarca	Andina	0.14
Sector Oeste 404	Lima	-12.064774	-77.031027	1893	20441	Urbano	B	Lima	Costa	0.14
Sector Sur 405	Arequipa	-16.412406	-71.495885	1736	15673	Urbano	B	Arequipa	Sierra	0.12
Pueblo Norte 406	Bogotá	4.719582	-74.089414	2996	846	Comercial	A	Cundinamarca	Andina	0.1
Caserío Grande 407	Arequipa	-16.352375	-71.519859	551	4707	Urbano	C	Arequipa	Sierra	0.06
Zona Comercial Nuevo 408	Iquitos	-3.695684	-73.155563	7837	67581	Urbano	A	Loreto	Selva	0.05
Villa Norte 409	Huancayo	-12.046833	-75.193242	795	8349	Urbano	C	Junín	Sierra	0.07
Zona Comercial Industrial 410	Lima	-12.12454	-77.072257	3926	35469	Urbano	A	Lima	Costa	0.11
Distrito Este 411	Lima	-12.026969	-77.064331	3400	611	Comercial	A	Lima	Costa	0.13
Distrito Chico 412	Cusco	-13.519784	-71.976631	3027	32686	Urbano	A	Cusco	Sierra	0.06
Caserío Bajo 413	Cusco	-13.485329	-71.979821	2505	775	Comercial	A	Cusco	Sierra	0.15
Urbanización Grande 414	Arequipa	-16.384447	-71.53264	3540	30936	Urbano	A	Arequipa	Sierra	0.12
Villa Industrial 415	Huancayo	-12.058131	-75.068513	1220	13047	Urbano	B	Junín	Sierra	0.06
Anexo Sur 416	Huancayo	-12.006252	-75.332971	570	5460	Urbano	C	Junín	Sierra	0.11
Pueblo Grande 417	Barranquilla	10.974436	-74.796951	1450	22926	Urbano	B	Atlántico	Caribe	0.06
Distrito Chico 418	Chiclayo	-6.817652	-79.881413	2858	27612	Urbano	A	Lambayeque	Costa	0.13
Centro Alto 419	Huancayo	-12.118942	-75.237874	1103	9657	Urbano	B	Junín	Sierra	0.1
Pueblo Nuevo 420	Lima	-12.035268	-77.069738	8943	82461	Urbano	A	Lima	Costa	0.09
Centro Este 421	Guayaquil	-2.253343	-79.971148	4924	45279	Urbano	A	Guayas	Costa	0.08
Villa Nuevo 422	Cali	3.450734	-76.513313	1118	14041	Urbano	B	Valle del Cauca	Pacífico	0.07
Centro Norte 423	Medellín	6.171636	-75.554096	902	10437	Urbano	B	Antioquia	Andina	0.07
Pueblo Oeste 424	Medellín	6.268703	-75.652592	444	6585	Urbano	C	Antioquia	Andina	0.12
Villa Grande 425	Cartagena	10.391543	-75.499111	19	335	Rural	C	Bolívar	Caribe	0.13
Distrito Oeste 426	Bogotá	4.727966	-74.142916	6098	64012	Urbano	A	Cundinamarca	Andina	0.13
Sector Norte 427	Chiclayo	-6.725851	-79.905683	1683	16221	Urbano	B	Lambayeque	Costa	0.14
Villa Industrial 428	Lima	-12.026842	-77.056961	6256	113115	Urbano	A	Lima	Costa	0.1
Centro Nuevo 429	Barranquilla	10.883912	-74.725309	2682	24174	Urbano	A	Atlántico	Caribe	0.12
Distrito Sur 430	Quito	-0.161307	-78.569114	575	7910	Urbano	C	Pichincha	Sierra	0.08
Sector Bajo 431	Huancayo	-11.974034	-75.222691	2396	20947	Urbano	A	Junín	Sierra	0.06
Caserío Norte 432	Manta	-0.958859	-80.79335	9	225	Rural	C	Manabí	Costa	0.15
Barrio Norte 433	Chiclayo	-6.777919	-79.940163	3876	51448	Urbano	A	Lambayeque	Costa	0.09
Urbanización Este 434	Huancayo	-12.095292	-75.108752	398	5838	Urbano	C	Junín	Sierra	0.07
Villa Sur 435	Santa Cruz	-17.784864	-63.146356	1467	18067	Urbano	B	Santa Cruz	Llanos	0.12
Zona Comercial Central 436	Iquitos	-3.793857	-73.215141	2936	25779	Urbano	A	Loreto	Selva	0.11
Centro Chico 437	Trujillo	-8.091097	-79.051962	1968	26309	Urbano	B	La Libertad	Costa	0.13
Anexo Alto 438	Cuenca	-2.909524	-78.94279	889	9402	Urbano	B	Azuay	Sierra	0.14
Distrito Alto 439	Trujillo	-8.104998	-79.039666	2299	21148	Urbano	A	La Libertad	Costa	0.08
Zona Comercial Viejo 440	Barranquilla	10.920526	-74.778276	667	7426	Urbano	C	Atlántico	Caribe	0.09
Zona Comercial Central 441	Quito	-0.267782	-78.529206	509	8886	Urbano	C	Pichincha	Sierra	0.14
Anexo Viejo 442	El Alto	-16.529889	-68.104446	178	2720	Urbano	C	La Paz	Altiplano	0.08
Sector Sur 443	Cartagena	10.411907	-75.512215	646	11549	Urbano	C	Bolívar	Caribe	0.1
Barrio Viejo 444	Quito	-0.21343	-78.455697	1828	15526	Urbano	B	Pichincha	Sierra	0.1
Distrito Este 445	Barranquilla	10.964097	-74.820371	562	6008	Urbano	C	Atlántico	Caribe	0.11
Caserío Alto 446	Chiclayo	-6.76045	-79.829522	1863	15905	Urbano	B	Lambayeque	Costa	0.07
Villa Oeste 447	Chiclayo	-6.74206	-79.841509	1034	18533	Urbano	B	Lambayeque	Costa	0.12
Villa Alto 448	Chiclayo	-6.832101	-79.823429	3334	122	Comercial	A	Lambayeque	Costa	0.07
Pueblo Central 449	Lima	-12.024149	-77.118125	721	6606	Urbano	C	Lima	Costa	0.09
Urbanización Bajo 450	Trujillo	-8.113473	-78.995043	1617	19004	Urbano	B	La Libertad	Costa	0.11
Caserío Industrial 451	Cusco	-13.584658	-71.962569	1320	25124	Urbano	B	Cusco	Sierra	0.13
Anexo Viejo 452	Cusco	-13.56094	-71.882514	8415	76808	Urbano	A	Cusco	Sierra	0.11
Zona Comercial Sur 453	Arequipa	-16.396757	-71.607481	2650	27669	Urbano	A	Arequipa	Sierra	0.09
Pueblo Nuevo 454	Cuenca	-2.884049	-78.990773	841	14160	Urbano	B	Azuay	Sierra	0.11
Anexo Industrial 455	Arequipa	-16.376081	-71.617087	1348	15096	Urbano	B	Arequipa	Sierra	0.1
Anexo Chico 456	Barranquilla	11.045834	-74.811671	49	1244	Rural	C	Atlántico	Caribe	0.05
Barrio Este 457	Medellín	6.204308	-75.549965	4269	449	Comercial	A	Antioquia	Andina	0.05
Pueblo Grande 458	Cuenca	-2.936845	-78.978366	3058	25909	Urbano	A	Azuay	Sierra	0.15
Caserío Grande 459	Cuenca	-2.807444	-79.036479	1658	254	Comercial	B	Azuay	Sierra	0.09
Distrito Viejo 460	Cartagena	10.272966	-75.508293	2128	25562	Urbano	A	Bolívar	Caribe	0.09
Villa Oeste 461	Arequipa	-16.357015	-71.531115	831	7241	Urbano	B	Arequipa	Sierra	0.07
Pueblo Grande 462	Lima	-12.049744	-77.104468	3094	32062	Urbano	A	Lima	Costa	0.12
Villa Alto 463	Trujillo	-8.124189	-79.020978	3031	40683	Urbano	A	La Libertad	Costa	0.05
Zona Comercial Oeste 464	Cuenca	-2.899608	-79.113063	624	5235	Urbano	C	Azuay	Sierra	0.14
Villa Oeste 465	Medellín	6.204076	-75.50103	360	4095	Urbano	C	Antioquia	Andina	0.05
Centro Industrial 466	Manta	-1.057661	-80.725648	78	2260	Rural	C	Manabí	Costa	0.15
Distrito Oeste 467	Bogotá	4.727427	-74.085514	14707	169982	Urbano	A	Cundinamarca	Andina	0.12
Distrito Este 468	Barranquilla	11.017945	-74.724529	1490	22178	Urbano	B	Atlántico	Caribe	0.12
Anexo Chico 469	Lima	-12.127555	-77.092976	4748	59219	Urbano	A	Lima	Costa	0.11
Caserío Este 470	Bogotá	4.647042	-74.127455	285	3077	Urbano	C	Cundinamarca	Andina	0.09
Pueblo Oeste 471	Trujillo	-8.133346	-78.991085	181	2599	Urbano	C	La Libertad	Costa	0.08
Zona Comercial Norte 472	Iquitos	-3.778735	-73.248647	1823	942	Comercial	B	Loreto	Selva	0.07
Centro Grande 473	Guayaquil	-2.22859	-79.844599	4079	51790	Urbano	A	Guayas	Costa	0.09
Distrito Chico 474	Cali	3.443074	-76.635145	1987	18142	Urbano	B	Valle del Cauca	Pacífico	0.08
Urbanización Oeste 475	Quito	-0.157341	-78.424375	3963	878	Comercial	A	Pichincha	Sierra	0.13
Zona Comercial Industrial 476	Chiclayo	-6.658827	-79.813686	160	2635	Urbano	C	Lambayeque	Costa	0.14
Pueblo Chico 477	Cali	3.559711	-76.558949	2284	27848	Urbano	A	Valle del Cauca	Pacífico	0.06
Sector Grande 478	Bogotá	4.648263	-74.071045	1592	17640	Urbano	B	Cundinamarca	Andina	0.06
Urbanización Grande 479	Manta	-0.950094	-80.705088	5678	99608	Urbano	A	Manabí	Costa	0.12
Pueblo Oeste 480	Guayaquil	-2.166636	-79.920809	4448	60356	Urbano	A	Guayas	Costa	0.06
Villa Nuevo 481	Huancayo	-12.002184	-75.208026	3007	40514	Urbano	A	Junín	Sierra	0.13
Pueblo Este 482	Barranquilla	11.081817	-74.81396	56	1726	Rural	C	Atlántico	Caribe	0.12
Zona Comercial Industrial 483	Cochabamba	-17.471949	-66.061527	914	10703	Urbano	B	Cochabamba	Valles	0.1
Caserío Viejo 484	Cali	3.539425	-76.50788	1929	24206	Urbano	B	Valle del Cauca	Pacífico	0.08
Barrio Alto 485	Barranquilla	10.974001	-74.737645	3476	530	Comercial	A	Atlántico	Caribe	0.13
Pueblo Viejo 486	Iquitos	-3.749864	-73.243541	1891	17731	Urbano	B	Loreto	Selva	0.12
Zona Comercial Chico 487	Cusco	-13.54368	-71.989881	4157	44758	Urbano	A	Cusco	Sierra	0.13
Barrio Este 488	Guayaquil	-2.189518	-80.000257	172	3289	Urbano	C	Guayas	Costa	0.09
Villa Viejo 489	Bogotá	4.767813	-74.068064	409	4850	Urbano	C	Cundinamarca	Andina	0.06
Anexo Grande 490	El Alto	-16.585877	-68.210741	883	12676	Urbano	B	La Paz	Altiplano	0.05
Pueblo Industrial 491	Cali	3.456458	-76.528073	852	10996	Urbano	B	Valle del Cauca	Pacífico	0.09
Zona Comercial Grande 492	Cusco	-13.522047	-71.969266	3191	53916	Urbano	A	Cusco	Sierra	0.05
Anexo Norte 493	Medellín	6.267045	-75.628514	810	10006	Urbano	B	Antioquia	Andina	0.13
Centro Industrial 494	Huancayo	-12.066059	-75.126059	2214	750	Comercial	A	Junín	Sierra	0.1
Sector Central 495	Santa Cruz	-17.815906	-63.295391	981	12247	Urbano	B	Santa Cruz	Llanos	0.12
Distrito Alto 496	Cochabamba	-17.354783	-66.06831	3666	59520	Urbano	A	Cochabamba	Valles	0.1
Villa Chico 497	Lima	-11.986178	-77.042402	48	797	Rural	C	Lima	Costa	0.1
Pueblo Viejo 498	Manta	-0.971137	-80.705882	905	13304	Urbano	B	Manabí	Costa	0.1
Barrio Grande 499	Lima	-12.144979	-76.99345	1716	27623	Urbano	B	Lima	Costa	0.12
Anexo Viejo 500	Trujillo	-8.080824	-78.97852	1930	19268	Urbano	B	La Libertad	Costa	0.06
Anexo Alto 501	Cali	3.509672	-76.535274	1084	12058	Urbano	B	Valle del Cauca	Pacífico	0.06
Caserío Nuevo 502	Cuenca	-2.926702	-79.025842	3095	28085	Urbano	A	Azuay	Sierra	0.14
Centro Este 503	Iquitos	-3.679863	-73.299889	2153	21913	Urbano	A	Loreto	Selva	0.14
Pueblo Este 504	Medellín	6.302042	-75.604696	347	3516	Urbano	C	Antioquia	Andina	0.07
